,_id,leftStartingZone,climb,__v,metadata.scouterName,metadata.matchNumber,metadata.robotTeam,metadata.robotPosition,startingZone.start1,startingZone.start2,startingZone.start3,pickupLocation.source1,pickupLocation.source2,pickupLocation.ground1,pickupLocation.ground2,pickupLocation.ground3,placement.deposit1,placement.deposit2,placement.deposit3,placement.deposit4,placement.deposit5,placement.deposit6,autoCoral.L1,autoCoral.L2,autoCoral.L3,autoCoral.L4,autoAlgae.netRobot,autoAlgae.processor,autoAlgae.remove,teleCoral.L1,teleCoral.L2,teleCoral.L3,teleCoral.L4,teleAlgae.netRobot,teleAlgae.processor,teleAlgae.remove
223,67c3a005a522b4c28eabe1e9,True,none,0,Nuvya G,42,2485.0,red_3,True,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,5,2,0,2
224,67c3a005a522b4c28eabe1eb,True,none,0,Nuvya G,43,4.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,2,5
225,67c3a03ba522b4c28eabe1f3,False,deep,0,Josie,36,2584.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0,0,0,1,1,0,2
226,67c3a03ba522b4c28eabe1f5,False,shallow,0,Josie,37,498.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1,0,0,6,0,0,0
227,67c3a03ba522b4c28eabe1f7,False,shallow,0,Josie,38,3863.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,4,0
228,67c3a03ba522b4c28eabe1f9,False,none,0,Josie,39,9599.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,3,0,0,0,0
229,67c3a03ba522b4c28eabe1fc,True,deep,0,Josie,40,4414.0,red_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0,0,0,4,0,1,2,0,1,1
230,67c3a03ba522b4c28eabe1ff,True,none,0,Josie,41,5515.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
231,67c3a03ba522b4c28eabe203,False,deep,0,Josie,42,5025.0,red_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
232,67c3a03ba522b4c28eabe209,True,park,0,Josie,43,5817.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,3,0,0,0
233,67c3a0bda522b4c28eabe273,True,park,0,Ethan P.,36,6658.0,blue_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,67c3a0bda522b4c28eabe275,True,none,0,Ethan P.,37,8768.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,3,0,0,0
235,67c3a0bda522b4c28eabe277,True,park,0,Ethan P.,38,114.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,0,1,0,0,0,1,0,1,2,0,0,2
236,67c3a0bda522b4c28eabe279,True,park,0,Ethan P.,39,4400.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,2,0,2,4,0,0,1
237,67c3a0bda522b4c28eabe27b,True,park,0,Ethan P.,40,1452.0,blue_1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0,0,1
238,67c3a0bda522b4c28eabe27d,True,failed,0,Ethan P.,41,2584.0,blue_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,1,0,1,0,0,2,4,0,0,0
239,67c3a0bda522b4c28eabe28a,False,park,0,Ethan P.,42,991.0,blue_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,2
240,67c3a0e2a522b4c28eabe28f,False,deep,0,Alex,36,2543.0,blue_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,3,0,0,1
241,67c3a0e2a522b4c28eabe291,True,none,0,Alex,37,610.0,blue_2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0,4,3,4,0,0,1
242,67c3a0e2a522b4c28eabe293,True,park,0,Alex,38,1388.0,blue_2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,4,0,0,5,0,0,0
243,67c3a0e2a522b4c28eabe295,True,park,0,Alex,39,3881.0,blue_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,3,1,0,0,0,0
244,67c3a0e2a522b4c28eabe297,True,park,0,Alex,40,1159.0,blue_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0
245,67c3a0e2a522b4c28eabe299,True,none,0,Alex,41,2839.0,blue_2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,3,0,0,0,0
246,67c3a0e2a522b4c28eabe2a5,False,none,0,Alex,42,610.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,3,5,0,0,0
247,67c3a0e2a522b4c28eabe2a7,True,none,0,Alex,43,10120.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,1,1,6,0,0,0
248,67c3a1dca522b4c28eabe2af,True,none,0,Nuvya G,44,114.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,1,0,2
249,67c3a1f8a522b4c28eabe2b3,True,none,0,Stephen,44,6766.0,red_2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,1,0,5,0,0,0,2
250,67c3a56fa522b4c28eabe2db,False,park,0,Mali,36,991.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,1,1
251,67c3a56fa522b4c28eabe2dd,True,none,0,Mali,37,10120.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,2,1,0,0,1
252,67c3a56fa522b4c28eabe2df,True,park,0,Mali,38,2658.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,67c3a56fa522b4c28eabe2e1,True,park,0,Mali,39,5137.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,3,3,0,0,1
254,67c3a56fa522b4c28eabe2e3,True,none,0,Mali,40,2375.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,1,0,0,1,0
255,67c3a56fa522b4c28eabe2e5,True,park,0,Mali,41,8119.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,0,0,6,0
256,67c3a56fa522b4c28eabe2f1,True,failed,0,Mali,42,3647.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,67c3a56fa522b4c28eabe2f3,True,park,0,Mali,43,988.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,67c3a56fa522b4c28eabe2f5,False,park,0,Nathan,44,9599.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,2,0,0,0,1
259,67c3a56fa522b4c28eabe2f7,False,park,0,Nathan,45,8768.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
260,67c3a56fa522b4c28eabe2f9,True,none,0,Nathan,46,8891.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,0,0,0,0
261,67c3a57da522b4c28eabe307,True,park,0,Jacob,45,399.0,red_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,8,0,0,0
262,67c3a57da522b4c28eabe309,True,park,0,Jacob,46,3598.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,2,4,0,0,0
263,67c3a7b3a522b4c28eabe30f,True,none,0,DeNeefe,45,9452.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,0,1,0,0,0
264,67c3a7b3a522b4c28eabe311,False,deep,0,DeNeefe,46,498.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,3,4,0,0,3
265,67c3a7c2a522b4c28eabe317,True,none,0,Chiamaka,45,6657.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,2,1,0,0,3,1
266,67c3a7c2a522b4c28eabe319,True,park,0,Chiamaka,46,3759.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,5,3,0,0,0,0
267,67c3a7c2a522b4c28eabe31c,False,none,0,Chiamaka,47,3647.0,red_2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,67c3a7c8a522b4c28eabe323,True,deep,0,Andy :),44,4400.0,blue_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,2,0,0,0,0,2,2,5,0,0,1
269,67c3a7c8a522b4c28eabe325,True,deep,0,Andy :),45,4201.0,blue_2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,4,6
270,67c3a7c8a522b4c28eabe327,True,failed,0,Andy :),46,6658.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271,67c3a7d4a522b4c28eabe32f,True,none,0,David G.,44,8015.0,blue_1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,2,0,0,0,0,2,0,1,0,1,1
272,67c3a7d4a522b4c28eabe331,True,park,0,David G.,45,2658.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,67c3a7d4a522b4c28eabe333,True,deep,0,David G.,46,1388.0,blue_1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,6,0,0,0
274,67c3b0aea522b4c28eabe3b2,True,park,0,Chiamaka,47,3647.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,67c3b0aea522b4c28eabe3b4,True,park,0,Chiamaka,48,702.0,red_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,8,0,0,0
276,67c3b0aea522b4c28eabe3b6,True,none,0,Chiamaka,49,10147.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,6,0,0,0,0,0,0
277,67c3b0aea522b4c28eabe3b8,True,failed,0,Chiamaka,50,3255.0,red_2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,2,0,0,0,0,0,5,6,4,0,4
278,67c3b0aea522b4c28eabe3ba,True,park,0,Chiamaka,51,6658.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,67c3b0caa522b4c28eabe3c6,True,deep,0,DeNeefe,47,4414.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0,0,1,0,0,2,9,0,0,0
280,67c3b0caa522b4c28eabe3c8,True,park,0,DeNeefe,48,9534.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,2
281,67c3b0caa522b4c28eabe3ca,True,none,0,DeNeefe,49,114.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,3,0,0,0
282,67c3b0caa522b4c28eabe3cc,True,park,0,DeNeefe,50,988.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,67c3b0caa522b4c28eabe3ce,True,deep,0,DeNeefe,51,4400.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,2,0,0,0,0,0,2,7,0,0,2
284,67c3b0dca522b4c28eabe3da,True,park,0,Nathan,47,5515.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,67c3b0dca522b4c28eabe3dc,True,none,0,Nathan,48,5817.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,3,0,0,0
286,67c3b0dca522b4c28eabe3de,True,none,0,Nathan,49,2102.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,2,0,1,1
287,67c3b0dca522b4c28eabe3e1,False,failed,0,Nathan,50,9452.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,2,2,0,0,1
288,67c3b0dca522b4c28eabe3e3,False,park,0,Nathan,51,2658.0,blue_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
289,67c3b10ca522b4c28eabe3ee,False,none,0,Kiinon2,47,,red_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,67c3b10ca522b4c28eabe3f0,False,park,0,Kiinon2,48,991.0,red_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,3,1
291,67c3b10ca522b4c28eabe3f2,True,none,0,Kiinon2,49,8119.0,red_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,67c3b10ca522b4c28eabe3f4,True,park,0,Kiinon2,50,6657.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,4,0,0,0
293,67c3b10ca522b4c28eabe3f6,True,none,0,Kiinon2,51,3759.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,6,1,0,0,0,0
294,67c3b117a522b4c28eabe402,True,park,0,Andy :),47,2584.0,blue_2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,2,0,2
295,67c3b117a522b4c28eabe404,True,park,0,Andy :),48,10120.0,blue_2,True,False,False,True,False,False,False,False,False,False,False,False,False,True,2,0,0,0,0,0,0,0,0,1,5,0,0,0
296,67c3b117a522b4c28eabe406,True,deep,0,Andy :),49,3881.0,blue_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,2,0,0,0,0
297,67c3b117a522b4c28eabe409,True,park,0,Andy :),50,8015.0,blue_2,False,True,False,False,True,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,0,0,0,3,0,0,0
298,67c3b117a522b4c28eabe40b,True,park,0,Andy :),51,9599.0,blue_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,3,0,0,0,2
299,67c3b12ca522b4c28eabe416,False,none,0,David G.,47,2375.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,1,0,0,0,1
300,67c3b12ca522b4c28eabe418,False,none,0,David G.,48,9772.0,blue_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,0
301,67c3b12ca522b4c28eabe41a,False,park,0,David G.,49,610.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,67c3b12ca522b4c28eabe41d,False,park,0,David G.,50,5025.0,blue_1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,67c3b12ca522b4c28eabe421,False,park,0,David G.,51,2543.0,blue_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0,1,0
304,67c3b6dda522b4c28eabe48a,False,park,0,David G ,52,2839.0,blue_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,2,0,0,0,0
305,67c3b6dda522b4c28eabe48c,False,none,0,David G ,53,6560.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,1,1,0,0,0,1
306,67c3bc5ba522b4c28eabe4b6,True,failed,0,Chiamaka,52,3863.0,red_2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,1,3,6,0,0,0,0
307,67c3bc5ba522b4c28eabe4b8,True,none,0,Chiamaka,53,399.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,4,0,0,0
308,67c3bc5ba522b4c28eabe4ba,True,park,0,Jacob,54,1452.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,0
309,67c3bc5ba522b4c28eabe4bc,True,none,0,Jacob,55,2584.0,red_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,1,0,0,1,5,2,0,2
310,67c3bc5ba522b4c28eabe4be,True,none,0,Chiamaka,56,5515.0,red_2,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,1,0,0,5,0,0,0
311,67c3bc90a522b4c28eabe506,False,none,0,David G ,54,8891.0,blue_1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0,1,0,0,2
312,67c3bc90a522b4c28eabe508,True,none,0,David G ,55,2375.0,blue_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,6,0,0,0,1
313,67c3bc90a522b4c28eabe50a,False,park,0,David G ,56,988.0,blue_1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,67c3bca3a522b4c28eabe512,True,park,0,Andy :),52,498.0,blue_2,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,0,0,1,0,4,0,0,0
315,67c3bca3a522b4c28eabe514,True,park,0,Andy :),53,6885.0,blue_2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,67c3bca3a522b4c28eabe516,True,park,0,Andy :),54,5137.0,blue_2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,0,0,0,2,1,0,0,1
317,67c3bca3a522b4c28eabe518,True,park,0,Andy,55,5817.0,blue_2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,0,0,0,1,0,0,5,0,0,1
318,67c3bca3a522b4c28eabe51a,True,failed,0,Andy,56,2102.0,blue_2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,4,3,0,0,3
319,67c3bcb1a522b4c28eabe526,True,deep,0,Kiinon2,52,3598.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,2,1,3,0,0,0
320,67c3bcb1a522b4c28eabe528,True,none,0,Kiinon2,53,1388.0,red_1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,3,0,2,3,0,0,0
321,67c3bcb1a522b4c28eabe52a,True,none,0,Kiinon2,54,8768.0,red_1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,2,0,0,0
322,67c3bcb2a522b4c28eabe52c,True,park,0,Kiinon2,55,5025.0,red_1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,0,0,0,0,0,0
323,67c3bcb2a522b4c28eabe52e,True,failed,0,Kiinon2,56,702.0,red_1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,1,4,3,0,3
324,67c3bcc3a522b4c28eabe53a,True,park,0,DeNeefe,52,4.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,1,3,5
325,67c3bcc3a522b4c28eabe53c,True,park,0,DeNeefe,53,1159.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,67c3bcc3a522b4c28eabe53e,True,shallow,0,DeNeefe,54,3881.0,red_3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,2,4,0,0,0,0,0
327,67c3bcc3a522b4c28eabe540,True,park,0,DeNeefe,55,9772.0,red_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1
328,67c3bcc3a522b4c28eabe542,True,none,0,DeNeefe,56,3759.0,red_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1,2,4,1,0,0,0
329,67c3bcc8a522b4c28eabe54e,True,none,0,Nathan,52,4201.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,1,3,0,0,2,1
330,67c3bcc8a522b4c28eabe550,False,none,0,Nathan,53,6766.0,blue_3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,3,2,0,0,2
331,67c3bcc8a522b4c28eabe552,True,none,0,Nathan,54,10120.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,1,5,0,0,0
332,67c3bcc8a522b4c28eabe554,True,deep,0,Nathan,55,9452.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,1,0,0,1
333,67c3bcc8a522b4c28eabe559,True,none,0,Nathan,56,2485.0,blue_3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,0,0,0,1,0,0,0
334,67c3cb064d6a3d5d0ede95c8,True,none,0,vanessa ,26,9772.0,blue_1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,67c3cda94d6a3d5d0ede95cc,True,deep,0,vanessa,43,3863.0,blue_1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,0,1,3,0,22,0,0,0,1
336,67c3ce874d6a3d5d0ede95d0,True,none,0,vanessa,44,2102.0,red_1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,0,7,1,4,0,0,2
