,_id,defense,defended,comments,__v,metadata.scouterName,metadata.matchNumber,metadata.robotTeam,metadata.robotPosition,fouls.insideRobot,fouls.protectedZone,fouls.pinning,fouls.multiplePieces,fouls.other,break.mechanismDmg,break.batteryFall,break.commsFail,humanShooter.Success,humanShooter.Failed,fouls.cageFoul,break.bumperFall
0,67c34b29114fd247353f8e20,noDef,False,[],0,Jemma Takahashi,1,3255,blue_1,0,0,0,0,0,0,0,0,,,,
1,67c34b29114fd247353f8e23,someDef,False,[],0,Jemma Takahashi,1,399,blue_2,0,0,0,0,0,0,0,0,,,,
2,67c34b29114fd247353f8e28,noDef,False,[],0,Jemma Takahashi,1,2375,blue_3,0,0,0,0,0,0,0,0,3.0,0.0,,
3,67c34b29114fd247353f8e2a,noDef,False,[],0,Jemma Takahashi,2,9534,blue_1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,
4,67c34b29114fd247353f8e2d,noDef,False,[],0,Jemma Takahashi,2,3863,blue_2,0,0,0,0,0,0,0,0,,,,
5,67c34b29114fd247353f8e33,noDef,False,[],0,Jemma Takahashi,2,4400,blue_3,0,0,0,0,0,0,0,0,,,,
6,67c34b29114fd247353f8e36,noDef,False,[],0,Jemma Takahashi,3,6885,blue_1,0,0,0,0,0,0,0,0,,,,
7,67c34b29114fd247353f8e39,noDef,False,[],0,Jemma Takahashi,3,5817,blue_2,0,0,0,0,0,0,0,0,,,,
8,67c34b29114fd247353f8e3b,someDef,False,[],0,Jemma Takahashi,3,498,blue_3,0,0,0,0,0,0,0,0,1.0,0.0,,
9,67c34b29114fd247353f8e43,noDef,False,[],0,Jemma Takahashi,4,114,blue_3,0,0,0,0,0,0,0,0,,,,
10,67c34b29114fd247353f8e3d,noDef,False,[],0,Jemma Takahashi,4,5137,blue_1,0,0,0,0,0,0,0,0,1.0,0.0,,
11,67c34b29114fd247353f8e4b,someDef,False,[],0,Soso,5,3598,blue_1,0,0,0,0,0,0,0,0,,,,
12,67c34b29114fd247353f8e3f,noDef,False,[],0,Jemma Takahashi,4,6560,blue_2,0,0,0,0,1,0,0,0,,,,
13,67c34b29114fd247353f8e4f,noDef,False,['sturdy_build'],0,Soso,5,4414,blue_2,0,0,0,0,0,0,0,0,1.0,0.0,,
14,67c34b29114fd247353f8e51,someDef,False,['great_driving'],0,Soso,5,2584,blue_3,0,0,0,0,0,0,0,0,,,,
15,67c34b29114fd247353f8e53,noDef,False,[],0,Soso,6,9599,blue_1,0,0,0,0,0,0,0,0,,,,
16,67c34b29114fd247353f8e5a,noDef,False,[],0,Soso,6,8119,blue_2,0,0,0,0,0,0,0,0,,,,
17,67c34b29114fd247353f8e62,noDef,False,[],0,Soso,6,8891,blue_3,0,0,0,0,0,1,0,0,0.0,0.0,,
18,67c34b29114fd247353f8e69,noDef,False,[],0,Soso,7,5025,blue_2,0,0,0,0,0,0,0,0,,,,
19,67c34b29114fd247353f8e6b,noDef,False,[],0,Soso,7,6658,blue_3,0,0,0,0,0,1,0,0,0.0,0.0,,
20,67c34b29114fd247353f8e64,noDef,False,[],0,Soso,7,1159,blue_1,0,0,0,0,0,0,0,0,,,,
21,67c352fd114fd247353f8f28,noDef,False,['good_driving'],0,Nicholas  Salazar ,1,2543,red_1,0,0,0,0,0,0,0,0,,,,
22,67c352fd114fd247353f8f2a,someDef,False,['good_driving'],0,Nicholas  Salazar ,1,1388,red_2,0,0,0,0,0,0,0,0,,,,
23,67c352fd114fd247353f8f2c,someDef,False,"['okay_defense', 'good_driving']",0,Nicholas  Salazar ,1,610,red_3,0,0,1,0,0,0,0,0,,,,
24,67c352fd114fd247353f8f2e,noDef,False,[],0,Nicholas  Salazar ,2,1452,red_1,0,0,0,0,1,0,0,0,,,,
25,67c352fd114fd247353f8f30,someDef,False,"['source_only', 'okay_defense']",0,Nicholas  Salazar ,2,9452,red_2,0,0,0,0,0,0,0,0,,,,
26,67c352fd114fd247353f8f32,noDef,False,"['good_driving', 'source_only']",0,Nicholas  Salazar ,2,702,red_3,0,0,0,0,0,0,0,0,,,,
27,67c352fd114fd247353f8f3d,noDef,False,['source_only'],0,Nicholas  Salazar ,3,3759,red_1,0,0,0,0,0,0,0,0,,,,
28,67c352fd114fd247353f8f3f,noDef,False,['source_only'],0,Nicholas  Salazar ,3,10147,red_2,0,0,0,0,0,0,0,0,,,,
29,67c352fd114fd247353f8f46,noDef,False,[],0,Nicholas  Salazar ,4,2485,red_1,0,0,0,0,0,0,0,1,,,,
30,67c352fd114fd247353f8f48,noDef,False,[],0,Nicholas  Salazar ,4,9772,red_2,0,0,0,0,0,0,0,1,0.0,0.0,,
31,67c352fd114fd247353f8f4a,noDef,False,['source_only'],0,Nicholas  Salazar ,4,2839,red_3,0,0,0,0,0,0,0,0,,,,
32,67c352fd114fd247353f8f41,noDef,False,['source_only'],0,Nicholas  Salazar ,3,2102,red_3,0,0,0,0,1,0,0,0,,,,
33,67c352fd114fd247353f8f56,noDef,False,['clogging'],0,Nicholas  Salazar ,5,6657,red_1,0,0,0,0,0,0,0,0,,,,
34,67c352fd114fd247353f8f58,noDef,False,[],0,Nicholas  Salazar ,5,4,red_2,0,0,0,0,0,0,0,0,,,,
35,67c352fd114fd247353f8f5a,noDef,False,['good_driving'],0,Nicholas  Salazar ,5,8768,red_3,0,1,0,0,0,0,0,0,3.0,0.0,,
36,67c352fd114fd247353f8f5c,fullDef,False,[],0,Nicholas  Salazar ,6,991,red_1,0,1,1,0,0,0,0,0,3.0,0.0,,
37,67c352fd114fd247353f8f6a,noDef,False,"['good_driving', 'source_only']",0,Nicholas  Salazar ,6,8015,red_3,0,0,0,0,0,0,0,0,,,,
38,67c352fd114fd247353f8f6c,noDef,False,['source_only'],0,Nicholas  Salazar ,7,10120,red_1,0,0,0,0,0,0,0,0,,,,
39,67c352fd114fd247353f8f5e,noDef,False,[],0,Nicholas  Salazar ,6,988,red_2,0,0,0,0,0,0,0,0,,,,
40,67c352fd114fd247353f8f6e,someDef,False,['ineffective_defense'],0,Nicholas  Salazar ,7,5515,red_2,0,0,4,0,0,0,0,0,0.0,0.0,6.0,
41,67c352fd114fd247353f8f70,someDef,True,[],0,Nicholas  Salazar ,7,2658,red_3,0,0,0,0,0,0,1,0,,,1.0,
42,67c352fd114fd247353f8f72,someDef,False,[],0,Nicholas  Salazar ,8,3881,red_1,0,0,1,0,2,0,0,0,2.0,0.0,,
43,67c352fd114fd247353f8f80,someDef,False,"['source_only', 'good_driving']",0,Nicholas  Salazar ,8,6766,red_2,0,0,0,0,0,0,0,0,,,,
44,67c352fd114fd247353f8f82,noDef,False,[],0,Nicholas  Salazar ,8,5817,red_3,0,0,0,0,0,0,0,0,,,,
45,67c352fd114fd247353f8f84,noDef,False,[],0,Nicholas  Salazar ,9,114,red_1,0,0,0,0,0,0,0,0,,,,
46,67c352fd114fd247353f8f86,noDef,False,['source_only'],0,Nicholas  Salazar ,9,610,red_2,0,0,0,0,0,0,0,0,,,,
47,67c352fd114fd247353f8f88,someDef,False,['source_only'],0,Nicholas  Salazar ,9,702,red_3,0,0,0,0,0,0,0,0,2.0,0.0,,
48,67c352fd114fd247353f8f8a,noDef,False,[],0,Nicholas Salazar,10,2375,red_1,0,0,0,0,0,0,0,0,,,,
49,67c352fe114fd247353f8f98,noDef,False,['great_driving'],0,Nicholas Salazar,10,4414,red_2,0,0,0,0,1,0,0,0,,,,
50,67c352fe114fd247353f8f9a,noDef,False,['source_only'],0,Nicholas Salazar,10,10147,red_3,0,0,0,0,0,0,0,0,0.0,0.0,,
51,67c352fe114fd247353f8f9c,noDef,False,"['source_only', 'knock_pieces']",0,Nicholas Salazar,11,498,red_1,0,0,0,0,0,0,0,0,,,,
52,67c352fe114fd247353f8f9e,noDef,False,['source_only'],0,Nicholas Salazar,11,8015,red_2,0,0,0,0,0,0,0,0,,,,
53,67c352fe114fd247353f8fa0,noDef,False,"['source_only', 'good_driving']",0,Nicholas Salazar,11,8768,red_3,0,0,0,0,0,0,0,0,0.0,0.0,,
54,67c352fe114fd247353f8fa2,noDef,False,[],0,Nicholas Salazar,12,8119,red_1,0,0,0,0,0,0,0,0,,,,
55,67c352fe114fd247353f8fb0,noDef,False,['source_only'],0,Nicholas Salazar,12,4,red_2,0,0,0,0,0,0,0,0,1.0,0.0,,
56,67c352fe114fd247353f8fb2,noDef,False,"['source_only', 'knock_pieces']",0,Nicholas Salazar,12,5025,red_3,0,0,0,0,0,0,0,0,,,,
57,67c35401114fd247353f8ff4,noDef,False,[],0,Jemma Takahashi,8,3647,blue_1,0,0,0,0,0,0,0,0,,,,
58,67c35401114fd247353f8ff6,noDef,False,[],0,Jemma Takahashi,8,4201,blue_2,0,0,0,0,0,0,0,0,,,,
59,67c35401114fd247353f8ff9,noDef,False,[],0,Jemma Takahashi,8,2543,blue_3,0,0,0,0,0,0,0,0,2.0,0.0,,
60,67c35401114fd247353f8ffb,noDef,False,[],0,Jemma Takahashi,9,9452,blue_1,0,0,0,0,0,0,0,0,,,,
61,67c35401114fd247353f8ffd,someDef,False,[],0,Jemma Takahashi,9,2839,blue_2,0,3,0,1,0,0,0,0,2.0,0.0,,
62,67c35401114fd247353f9000,noDef,False,[],0,Jemma Takahashi,9,3759,blue_3,0,0,0,0,0,0,0,0,,,,
63,67c35401114fd247353f9003,noDef,False,[],0,Jemma Takahashi,10,399,blue_1,0,0,0,0,0,0,0,0,,,,
64,67c35401114fd247353f900b,noDef,False,[],0,Jemma Takahashi,10,2102,blue_2,0,0,0,0,0,0,0,0,0.0,0.0,,
65,67c35401114fd247353f9012,someDef,False,[],0,Jemma Takahashi,10,6560,blue_3,0,6,0,0,0,0,0,0,,,2.0,
66,67c35401114fd247353f9014,fullDef,False,[],0,Jemma Takahashi,11,9772,blue_1,0,3,0,0,0,0,0,0,0.0,0.0,,
67,67c35401114fd247353f901a,noDef,False,[],0,Jemma Takahashi,11,1452,blue_2,0,0,0,0,0,0,0,0,,,,
68,67c35401114fd247353f901c,noDef,False,[],0,Jemma Takahashi,11,9599,blue_3,0,0,0,0,0,0,0,0,,,,
69,67c35401114fd247353f901e,noDef,False,[],0,Jemma Takahashi,12,6657,blue_1,0,0,0,0,0,0,0,0,2.0,0.0,,
70,67c35401114fd247353f9020,noDef,False,[],0,Jemma Takahashi,12,5137,blue_2,0,0,0,0,0,0,0,0,,,,
71,67c35401114fd247353f9027,noDef,False,[],0,Jemma Takahashi,12,1388,blue_3,0,0,0,0,0,0,0,0,,,,
72,67c35505114fd247353f9030,noDef,False,[],0,Jemma Takahashi,13,10120,blue_1,0,0,0,0,0,0,0,0,,,,
73,67c35505114fd247353f9034,noDef,False,[],0,Jemma Takahashi,13,6658,blue_2,0,0,0,0,0,0,0,0,0.0,0.0,,
74,67c35505114fd247353f9036,noDef,False,[],0,Jemma Takahashi,13,3598,blue_3,0,0,0,0,0,0,0,0,,,,
75,67c360d8114fd247353f9044,noDef,False,[],0,Vanessa,14,2658,blue_1,0,0,0,0,0,0,0,0,,,,
76,67c360d8114fd247353f9046,someDef,False,['okay_defense'],0,Vanessa,14,9534,blue_2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,
77,67c360d8114fd247353f9049,noDef,False,[],0,Vanessa,14,988,blue_3,0,0,0,0,0,0,0,0,,,1.0,
78,67c360d8114fd247353f904d,noDef,False,[],0,Vanessa,15,6766,blue_1,0,0,0,0,0,0,0,0,,,,
79,67c360d8114fd247353f9051,noDef,False,[],0,Vanessa,15,3863,blue_2,0,0,0,0,0,0,0,0,1.0,0.0,0.0,
80,67c360d8114fd247353f9053,someDef,False,[],0,Vanessa,15,3647,blue_3,0,2,0,0,0,0,0,0,,,2.0,
81,67c360d8114fd247353f9055,noDef,False,[],0,Vanessa,16,1159,blue_1,0,0,0,0,0,0,0,0,2.0,0.0,,
82,67c360d8114fd247353f9057,noDef,False,[],0,Vanessa,16,702,blue_2,0,0,0,0,0,0,0,0,,,,
83,67c360d8114fd247353f905c,noDef,False,[],0,Vanessa,16,6560,blue_3,0,0,0,0,0,0,0,0,,,,
84,67c360d8114fd247353f9065,noDef,False,[],0,Vanessa,17,8119,blue_1,0,0,0,0,0,0,0,0,0.0,0.0,,
85,67c360d8114fd247353f906a,noDef,False,[],0,Vanessa,17,3759,blue_2,0,0,0,0,0,0,0,1,,,,
86,67c360d8114fd247353f906c,noDef,False,[],0,Vanessa,17,1452,blue_3,0,0,0,0,0,0,0,0,,,,
87,67c360d8114fd247353f906e,noDef,False,['great_driving'],0,Vanessa,18,4414,blue_1,0,0,0,0,0,0,0,0,0.0,0.0,,
88,67c360d8114fd247353f9070,noDef,False,[],0,Vanessa,18,6657,blue_2,0,0,0,0,0,0,0,0,,,,
89,67c360d8114fd247353f9076,noDef,False,['good_driving'],0,Vanessa,18,2102,blue_3,0,0,0,0,0,0,0,0,,,,
90,67c36700114fd247353f90cb,noDef,False,[],0,Vanessa,19,1388,blue_1,0,0,0,0,0,0,0,0,,,,
91,67c36700114fd247353f90cd,noDef,False,[],0,Vanessa,19,8015,blue_2,0,0,0,0,0,0,0,0,,,,
92,67c36700114fd247353f90cf,noDef,False,[],0,Vanessa,19,4,blue_3,0,0,0,0,0,0,0,0,1.0,0.0,,
93,67c36700114fd247353f90d1,noDef,False,[],0,Vanessa,20,5515,blue_1,0,0,0,0,0,0,0,0,,,,
94,67c36700114fd247353f90d3,noDef,False,[],0,Vanessa,20,3255,blue_2,0,0,0,2,0,0,0,0,,,,
95,67c36700114fd247353f90d5,noDef,False,[],0,Vanessa,20,8768,blue_3,0,0,0,0,0,0,0,0,0.0,0.0,,
96,67c36700114fd247353f90e2,noDef,False,[],0,Vanessa,21,10147,blue_1,0,0,0,0,0,0,0,0,0.0,0.0,,
97,67c36700114fd247353f90e4,fullDef,False,['ineffective_defense'],0,Vanessa,21,3647,blue_2,0,1,1,0,3,0,0,0,,,0.0,
98,67c36700114fd247353f90e6,noDef,False,[],0,Vanessa,21,1159,blue_3,0,0,0,0,0,0,0,0,,,,
99,67c368bb114fd247353f90ef,noDef,False,[],0,vanes,22,399,blue_1,0,0,0,0,0,0,0,0,2.0,0.0,,
100,67c368bb114fd247353f90f1,noDef,False,[],0,vanes,22,498,blue_2,0,0,0,0,0,0,0,0,,,,
101,67c368bb114fd247353f90f4,noDef,False,"['great_driving', 'sturdy_build']",0,vanes,22,2584,blue_3,0,0,0,0,0,0,0,0,,,,
102,67c36a2f114fd247353f9177,someDef,False,[],0,Soso,13,6885,red_1,0,0,0,0,0,0,0,0,,,,
103,67c36a2f114fd247353f9179,someDef,False,['effective_defense'],0,Soso,13,2485,red_2,0,0,0,0,0,0,0,0,0.0,0.0,,
104,67c36a2f114fd247353f917f,noDef,False,[],0,Soso,13,4400,red_3,0,0,0,0,0,0,0,0,,,,
105,67c36a2f114fd247353f9181,noDef,False,[],0,Soso,14,5515,red_1,0,0,0,0,0,0,0,0,,,,
106,67c36a2f114fd247353f9183,noDef,False,[],0,Soso,14,991,red_2,0,0,0,0,0,0,0,1,0.0,0.0,,
107,67c36a2f114fd247353f9185,someDef,False,['good_driving'],0,Soso,14,3881,red_3,0,0,0,0,0,0,0,0,,,,
108,67c36a2f114fd247353f918a,someDef,False,[],0,Soso,15,3255,red_1,0,0,0,0,0,0,0,0,,,,
109,67c36a2f114fd247353f918d,noDef,False,['good_driving'],0,Soso,15,2584,red_2,0,0,0,0,0,0,0,0,3.0,0.0,,
110,67c36a2f114fd247353f9193,someDef,False,[],0,Soso,15,8891,red_3,0,0,0,0,0,0,0,0,,,,
111,67c36a2f114fd247353f9195,someDef,False,['great_driving'],0,Soso,16,4201,red_1,0,0,0,0,0,0,0,0,0.0,0.0,,
112,67c36a2f114fd247353f9197,noDef,False,[],0,Soso,16,9599,red_2,0,0,0,0,0,0,0,0,,,,
113,67c36a2f114fd247353f919b,noDef,False,['sturdy_build'],0,Soso,16,5817,red_3,0,0,0,0,0,0,0,0,,,,
114,67c36a2f114fd247353f91a7,someDef,False,['clogging'],0,Soso,17,2375,red_2,0,0,0,0,2,0,0,0,4.0,1.0,0.0,
115,67c36a2f114fd247353f91a9,noDef,False,[],0,Soso,17,2839,red_3,0,0,0,0,0,0,0,0,,,,
116,67c36a2f114fd247353f91ab,someDef,False,['good_driving'],0,Soso,18,5137,red_1,0,0,0,0,0,0,0,0,,,,
117,67c36a2f114fd247353f919f,noDef,False,[],0,Soso,17,5025,red_1,0,0,0,0,0,0,0,0,,,,
118,67c36a2f114fd247353f91b0,noDef,False,[],0,Soso,18,2543,red_2,0,0,0,0,0,0,0,0,4.0,0.0,,
119,67c36a2f114fd247353f91b2,someDef,False,[],0,Soso,18,3598,red_3,0,0,0,0,0,0,0,0,,,,
120,67c36a30114fd247353f91b8,noDef,False,[],0,Soso,19,2658,red_1,0,0,0,0,0,0,0,0,,,,
121,67c36a30114fd247353f91bd,someDef,False,['sturdy_build'],0,Soso,19,2485,red_2,0,1,0,1,0,0,0,0,0.0,0.0,,
122,67c36a30114fd247353f91bf,noDef,False,[],0,Soso,19,610,red_3,0,0,0,0,0,0,0,0,,,,
123,67c36a30114fd247353f91c7,someDef,False,['okay_defense'],0,Soso,20,9772,red_1,0,2,0,0,0,0,0,0,,,,
124,67c36a30114fd247353f91c9,someDef,False,[],0,Soso,20,4400,red_2,0,0,0,0,0,0,0,0,,,1.0,
125,67c36a30114fd247353f91d1,noDef,False,[],0,Soso,21,988,red_2,0,0,0,0,0,0,0,0,,,,
126,67c36a30114fd247353f91d3,someDef,False,[],0,Soso,21,6658,red_3,0,0,0,0,0,0,0,0,0.0,0.0,,
127,67c36a30114fd247353f91cb,noDef,False,[],0,Soso,20,6766,red_3,0,0,0,0,0,0,0,0,,,,
128,67c36a30114fd247353f91cd,noDef,False,[],0,Soso,21,9452,red_1,0,0,0,0,0,0,0,0,,,,
129,67c36a30114fd247353f91db,noDef,False,[],0,Soso,22,3881,red_1,0,0,0,0,0,0,0,0,,,,
130,67c36a30114fd247353f91dd,someDef,False,[],0,Soso,22,8891,red_2,0,0,0,1,0,0,0,0,,,,
131,67c36a30114fd247353f91df,fullDef,False,['effective_defense'],0,Soso,22,9534,red_3,0,0,0,0,0,0,0,0,,,,
132,67c378183904abcc1776d37b,noDef,False,[],0,Vanessa ,23,6885,blue_1,0,0,0,0,0,0,0,0,,,,
133,67c378183904abcc1776d37d,noDef,False,[],0,Vanessa ,23,991,blue_2,0,0,0,0,0,0,0,0,,,,
134,67c378183904abcc1776d37f,noDef,False,['great_driving'],0,Vanessa ,23,10120,blue_3,0,0,0,0,0,0,0,0,,,,
135,67c381573822051181ced00f,noDef,False,['coral stuck'],0,Vanessa ,24,5817,blue_1,0,0,0,0,0,0,0,0,,,,
136,67c381573822051181ced011,noDef,False,[],0,Vanessa ,24,2658,blue_2,0,0,2,0,0,0,0,0,0.0,0.0,,
137,67c381573822051181ced013,noDef,False,[],0,Vanessa ,24,8119,blue_3,0,0,0,0,0,0,0,0,,,,
138,67c381573822051181ced015,noDef,False,[],0,Vanessa ,25,4,blue_1,0,0,0,0,0,0,0,0,4.0,0.0,,
139,67c381573822051181ced017,noDef,False,[],0,Vanessa ,25,702,blue_2,0,0,0,0,0,0,0,0,,,,
140,67c381573822051181ced019,noDef,False,[],0,Vanessa ,25,4400,blue_3,0,0,0,0,0,0,0,0,,,,
141,67c381573822051181ced029,noDef,False,[],0,Olivia,26,3255,red_3,0,0,0,0,0,0,0,0,,,,
142,67c381573822051181ced02b,noDef,False,['source_only'],0,Olivia,27,8015,red_1,0,0,0,0,0,0,0,0,,,,
143,67c381573822051181ced02d,noDef,False,['source_only'],0,Olivia,27,10147,red_2,0,0,0,0,0,0,0,0,,,,
144,67c381573822051181ced023,noDef,False,[],0,Olivia,26,3759,red_1,0,0,0,0,0,0,0,0,,,,
145,67c381573822051181ced025,noDef,False,[],0,Olivia,26,1159,red_2,0,0,0,0,0,0,0,0,,,,
146,67c381573822051181ced030,noDef,False,[],0,Olivia,27,2543,red_3,0,0,0,0,0,0,0,0,,,,
147,67c3834e3822051181ced0b7,someDef,False,"['good_driving', 'knock_pieces']",0,Soso,23,114,red_1,0,0,0,0,1,0,0,0,,,,
148,67c3834e3822051181ced0b9,someDef,False,[],0,Soso,23,4201,red_2,0,0,0,0,0,0,0,0,,,,
149,67c3834e3822051181ced0bb,noDef,False,[],0,Soso,23,3863,red_3,0,0,0,0,0,0,0,0,,,,
150,67c3834e3822051181ced0bd,noDef,False,[],0,Soso,24,4414,red_1,0,0,0,0,0,0,0,0,,,,
151,67c3834e3822051181ced0bf,noDef,True,['knock_pieces'],0,Soso,24,9599,red_2,0,0,0,0,0,0,0,0,,,,
152,67c3834e3822051181ced0c1,noDef,False,[],0,Soso,24,2839,red_3,0,0,0,0,0,0,0,0,3.0,0.0,,
153,67c3834e3822051181ced0ca,noDef,False,[],0,Soso,25,6766,red_1,0,0,0,0,0,0,0,0,,,,
154,67c3834e3822051181ced0d0,someDef,False,['good_driving'],0,Soso,25,2375,red_2,0,0,0,0,0,0,0,0,3.0,0.0,,
155,67c3834e3822051181ced0d2,noDef,False,[],0,Soso,25,6657,red_3,0,0,0,1,0,0,0,0,,,,
156,67c3834e3822051181ced0d8,noDef,False,['source_only'],0,Nicholas Salazar ,26,5137,blue_3,0,0,0,0,0,0,0,0,,,,
157,67c3834e3822051181ced0d6,noDef,False,['source_only'],0,Nicholas Salazar ,26,8768,blue_2,0,0,0,0,0,0,0,0,,,,
158,67c3834e3822051181ced0d4,someDef,False,['ineffective_defense'],0,Nicholas Salazar ,26,9772,blue_1,0,0,0,0,0,0,0,0,,,,
159,67c3834f3822051181ced0e1,someDef,False,['source_only'],0,Nicholas Salazar ,27,9534,blue_1,0,0,0,0,0,0,0,0,,,,
160,67c3834f3822051181ced0e3,noDef,False,['source_only'],0,Nicholas Salazar ,27,3598,blue_2,0,0,0,0,0,0,0,0,,,,
161,67c3834f3822051181ced0e5,noDef,False,['source_only'],0,Nicholas Salazar ,27,5025,blue_3,0,0,0,0,0,0,0,0,,,,
162,67c383843822051181ced0fb,noDef,False,['coral stuck'],0,Olivia,28,6885,red_1,0,0,0,0,0,0,0,0,,,,
163,67c383843822051181ced0fd,noDef,False,['source_only'],0,Olivia,28,8891,red_2,0,0,0,0,0,0,0,0,,,,
164,67c383843822051181ced100,noDef,False,[],0,Olivia,28,399,red_3,0,0,0,0,0,0,0,0,,,,
165,67c38fdba522b4c28eabdff8,noDef,False,"['source_only', 'great_driving']",0,Nicholas Salazar ,28,2485,blue_1,0,0,0,0,1,0,0,0,,,,
166,67c38fdba522b4c28eabdffa,noDef,False,"['source_only', 'good_driving']",0,Nicholas Salazar ,28,9452,blue_2,0,0,0,0,0,0,0,0,,,,
167,67c38fdba522b4c28eabdffc,noDef,False,"['source_only', 'good_driving']",0,Nicholas Salazar ,28,3881,blue_3,0,0,0,0,0,0,0,0,,,,
168,67c38fdba522b4c28eabdffe,noDef,False,['source_only'],0,Nicholas Salazar ,29,1452,blue_1,0,0,0,0,0,0,0,0,,,,
169,67c38fdba522b4c28eabe00c,noDef,False,['source_only'],0,Nicholas Salazar ,30,3647,blue_1,0,0,2,0,0,0,0,0,,,,
170,67c38fdba522b4c28eabe00e,noDef,False,"['good_driving', 'source_only']",0,Nicholas Salazar ,30,2102,blue_2,0,0,0,0,0,0,0,0,,,,
171,67c38fdba522b4c28eabe010,noDef,False,[],0,Nicholas Salazar ,30,5515,blue_3,0,0,0,0,0,0,0,0,,,,
